year,milage,engine_size,price
2003,320000,1.4,40221.56
2026,0,4.6,95305.39
2008,320000,3.3,49576.86
2000,208609,4.0,51936.17
2019,63475,1.8,65585.66
2014,177806,1.2,52532.84
2017,151248,4.8,75497.77
2024,0,4.0,96236.02
2010,280958,3.3,47387.79
2024,1463,3.1,88615.74
2025,0,4.4,96615.88
2014,224660,1.6,56203.61
2021,42110,2.1,74891.16
2000,320000,3.5,39571.72
2016,175184,2.6,61334.97
2002,287422,2.6,33369.22
2011,120078,3.4,61760.46
2020,62384,3.6,82453.3
2001,320000,1.0,30152.77
2010,295363,3.5,59588.13
2011,167769,1.3,53245.94
2006,178379,3.1,50492.83
2014,172478,1.8,57973.0
2021,95125,4.1,83610.7
2026,2017,4.0,93951.39
2024,18529,1.5,78704.32
2025,20633,3.6,91774.99
2005,320000,4.4,43653.01
2003,257633,5.1,55755.74
2004,320000,3.5,43431.95
2026,9073,2.8,86511.81
2005,311901,5.1,54476.81
2020,127385,4.8,80029.42
2010,219480,3.0,52082.86
2018,166185,4.3,75865.04
2020,78852,2.2,70384.18
2024,36222,4.4,91230.94
2002,235789,2.0,41095.56
2008,320000,1.9,40362.89
2003,320000,3.7,44049.02
2010,200721,4.2,62693.32
2009,268747,4.5,60817.73
2023,55741,3.3,81112.52
2018,77799,1.5,65838.12
2002,320000,4.1,46184.68
2012,244392,4.4,69944.23
2019,102930,4.2,79124.06
2020,74836,2.8,69336.44
2021,69539,2.6,75273.2
2006,316867,3.6,56819.96
2023,33266,4.0,83700.82
2024,31954,5.0,91194.21
2005,282695,2.7,46506.55
2017,180696,5.1,77627.6
2018,158463,1.0,58265.12
2023,35126,1.6,84286.56
2002,236871,1.2,35709.95
2006,230531,4.8,60447.84
2023,64865,4.9,85779.94
2000,320000,3.4,42680.01
2013,126944,4.5,70482.07
2007,248102,1.4,43158.95
2016,142246,3.9,69456.41
2012,285657,3.3,50664.64
2022,68749,3.9,84211.54
2002,320000,1.5,36887.53
2013,244783,2.1,48267.49
2014,142021,1.4,58637.02
2013,249989,2.3,58106.9
2002,320000,2.4,38064.68
2012,188971,3.2,60817.46
2023,41134,1.4,78399.8
2016,169216,3.8,74033.76
2002,320000,1.7,34402.31
2019,42470,3.3,79131.26
2025,25931,3.1,89477.83
2021,63465,4.0,85376.11
2002,193671,3.7,56280.01
2000,320000,3.6,42744.3
2004,237685,3.8,48942.6
2009,185737,3.3,57834.25
2024,41553,1.1,76099.33
2011,310182,5.1,65080.76
2026,6342,2.3,85203.47
2002,275767,2.6,41830.41
2020,98841,3.3,79259.15
2020,63139,3.8,83713.04
2025,1244,2.0,76132.17
2014,217964,4.9,71928.19
2016,117851,2.1,69395.84
2000,272439,4.6,45940.31
2023,28431,1.2,71907.72
2017,121932,5.0,74572.53
2018,129034,3.1,64982.26
2009,320000,1.9,45746.18
2002,299744,2.5,40483.6
2019,68888,1.4,66355.0
2019,66153,3.2,73893.92
2004,320000,4.2,52850.9
2022,33994,2.5,76879.79
2000,240459,4.9,50925.21
2017,152328,1.5,59432.03
2002,320000,3.3,39918.51
2020,118872,3.7,82023.85
2011,120972,5.0,71719.86
2008,154652,4.7,63008.71
2020,70698,1.6,68318.22
2021,86507,2.0,73903.68
2016,200155,4.2,65594.58
2019,110305,3.1,73270.88
2000,232217,1.9,35414.45
2022,51735,1.8,72034.43
2015,118994,1.5,56139.87
2004,282549,1.6,37599.18
2013,204396,4.3,66426.43
2016,104514,3.2,67807.72
2021,71935,2.6,74337.15
2013,183685,3.6,65244.61
2006,277691,3.1,48692.71
2006,320000,1.2,38053.18
2019,152019,4.8,83491.67
2023,27514,2.7,85157.31
2017,121627,4.3,73669.42
2021,105244,2.0,70930.61
2016,125784,4.3,76265.77
2013,135725,4.5,75300.64
2010,214449,4.0,57760.61
2013,174535,3.6,65570.18
2000,320000,1.0,31888.67
2015,126634,1.4,61749.42
2005,320000,3.0,46119.36
2024,29638,1.9,81862.1
2022,62655,1.1,71175.27
2013,114846,4.1,71871.86
2016,154762,1.3,56721.67
2001,320000,3.8,47468.38
2015,158735,3.3,64327.51
2022,65736,3.4,74315.08
2014,117086,1.3,60976.95
2023,26993,3.5,84111.85
2002,320000,4.8,45936.18
2026,0,1.9,83823.66
2009,193773,5.0,62081.37
2000,320000,4.5,46988.09
2016,94331,5.0,81356.94
2016,137794,3.4,62598.34
2003,320000,4.8,45405.62
2009,207828,1.7,47501.55
2024,43428,1.5,76076.68
2005,304378,3.4,42879.41
2001,320000,3.2,38516.42
2022,38433,4.1,89323.09
2018,107612,3.1,67407.85
2013,201360,2.1,53757.68
2008,243807,1.9,49767.23
2023,17389,4.4,88960.24
2023,46769,4.0,86330.95
2000,320000,2.2,36330.53
2022,38744,1.1,71683.06
2012,163707,2.2,55869.27
2008,154656,5.0,66614.24
2009,177852,1.6,54065.35
2012,239971,5.0,68994.75
2015,148522,2.5,66876.39
2025,10971,3.2,86853.41
2000,320000,1.1,32115.29
2016,143395,3.6,72601.34
2001,320000,1.4,30922.21
2000,320000,2.1,31633.55
2008,259297,2.8,48229.23
2020,104163,4.1,82867.72
2009,275742,3.9,59943.57
2009,160291,1.4,48650.25
2024,25260,3.5,91235.84
2007,283041,1.9,49182.62
2020,36553,3.0,75347.05
2022,44336,1.6,80887.66
2017,62900,4.6,82843.8
2026,29332,4.7,95494.18
2026,14504,2.8,82975.83
2001,298994,1.9,33730.28
2004,219915,4.4,57437.2
2010,151407,3.1,58033.14
2017,83686,1.2,62962.62
2007,181452,2.1,50834.72
2017,146994,4.4,74307.52
2024,23012,3.2,85773.65
2000,317323,4.1,42909.42
2023,37849,4.7,94708.17
2013,250774,1.7,47701.76
2024,26940,2.7,83037.07
2018,88333,3.3,71020.15
2001,320000,2.2,38912.44
2024,37912,3.5,90190.47
2001,281324,1.5,33997.2
2006,320000,2.6,45008.3
2014,155699,1.2,58501.86
2024,47627,1.1,74254.64
2004,320000,3.9,50769.42
2014,135677,4.6,69967.96
2003,320000,4.0,44564.44
2009,181598,1.7,49019.88
2007,320000,4.9,55147.45
2011,163273,4.6,69792.73
2019,110427,4.9,83580.74
2019,83549,4.0,75668.83
2018,126280,4.4,74082.29
2000,282323,1.5,27997.08
2021,47139,1.7,71272.69
2017,87420,2.3,69717.08
2001,320000,4.8,51133.12
2025,15877,3.7,91278.18
2020,115183,4.7,80108.19
2018,137968,1.7,62655.96
2013,151691,1.2,58417.11
2021,114753,4.7,82240.85
2008,211883,2.1,52439.13
2019,90788,1.3,58176.98
2016,173708,4.3,69750.37
2016,164662,4.2,70538.59
2021,73034,2.7,75736.69
2004,187229,3.0,55586.32
2002,320000,4.6,47092.56
2014,99522,2.0,66381.71
2021,72002,4.0,87886.28
2006,320000,2.9,44612.55
2015,142719,3.8,67760.92
2025,18059,2.6,76899.89
2016,161041,1.9,60005.11
2002,320000,4.3,45677.43
2023,60127,4.0,86298.77
2026,0,4.2,90241.55
2019,95663,2.1,72969.14
2016,139302,4.5,71159.13
2015,122937,3.6,63807.3
2016,181153,1.3,53154.49
2009,136191,3.3,59806.64
2017,142616,2.7,61059.39
2013,119081,2.0,64030.96
2021,78983,2.6,73109.96
2022,49519,2.8,79826.06
2019,60194,1.0,66186.63
2026,20546,1.8,78996.34
2012,193140,1.2,55730.14
2020,97758,1.4,66314.34
2009,249874,1.9,42337.11
2021,76566,5.0,83411.92
2007,320000,1.2,37707.66
2018,82565,3.8,76034.72
2000,320000,5.1,43102.85
2020,79444,2.6,69521.3
2007,229784,1.2,46551.36
2006,288836,2.0,43244.68
2009,167797,1.8,56392.51
2011,296579,3.0,49957.79
2003,257509,5.0,55256.21
2015,184513,2.4,63080.37
2003,211312,3.3,45380.8
2014,113975,1.8,57160.19
2009,306807,4.5,55028.08
2016,160821,3.7,73267.75
2004,178025,2.9,54511.42
2026,1731,3.5,90214.4
2000,320000,3.1,34857.11
2023,28994,3.0,80298.29
2009,146284,1.7,59310.62
2022,41358,2.9,82633.04
2016,191554,4.1,69066.24
2022,70760,4.1,81396.6
2014,114185,3.9,74145.08
2021,83943,1.4,68571.66
2017,159232,4.6,77895.18
2018,132078,1.1,62258.15
2015,180971,3.9,72153.85
2006,249980,2.8,44681.34
2022,46096,4.2,84056.87
2023,36845,4.3,86701.36
2019,88903,4.7,84183.38
2007,232993,2.6,57966.0
2010,281462,1.6,45168.14
2019,107857,5.2,78573.25
2005,320000,3.3,47065.37
2002,320000,2.8,42712.31
2010,285363,5.0,57856.2
2014,204133,4.8,73761.01
2024,24574,3.2,87817.6
2008,143078,4.3,61935.22
2005,320000,4.9,56519.49
2019,110298,1.1,62985.62
2023,76355,1.8,71610.81
2023,67959,3.4,73707.49
2017,66395,2.7,70388.52
2000,320000,1.4,31086.15
2017,116936,1.4,63846.36
2003,320000,4.6,54382.46
2021,73984,3.7,79049.88
2024,12200,3.1,85803.99
2016,127430,4.0,72583.56
2006,198657,5.0,64383.82
2008,242769,3.1,49242.81
2019,101153,4.4,78474.95
2020,126116,3.5,79715.7
2021,40086,4.0,85316.33
2002,320000,4.2,44410.32
2019,71250,1.4,67323.11
2025,4426,1.2,80985.0
2000,320000,2.7,36601.89
2011,191931,2.3,56808.84
2019,131346,2.3,68568.27
2014,213604,3.0,57128.52
2025,14194,3.3,90248.46
2018,164893,4.1,72491.71
2009,257344,4.5,64757.07
2016,173943,4.7,72853.93
2019,93295,3.1,72229.33
2021,107001,4.0,83763.36
2007,320000,4.6,60736.29
2024,44499,2.6,82656.5
2026,9491,1.5,78728.03
2005,320000,4.4,52334.96
2005,307598,2.0,38761.79
2010,250922,4.7,59152.0
2008,124646,5.1,63978.69
2005,277599,2.9,44608.3
2004,208728,1.9,40600.36
2019,118962,3.8,72232.73
2025,11258,3.4,87832.8
2002,203721,3.2,48559.9
2015,143248,2.0,59075.38
2007,207872,4.9,63714.15
2006,320000,1.8,41456.94
2015,187963,1.9,62748.95
2003,246912,5.1,58804.45
2002,303049,2.3,37206.36
2023,59711,3.4,79363.12
2012,268066,4.5,60140.31
2001,320000,1.4,31523.05
2023,38150,2.4,80577.29
2017,96349,3.3,71318.32
2019,75091,2.1,67744.98
2016,182990,3.5,69486.02
2012,131501,4.2,68914.08
2020,81067,2.0,75996.2
2009,320000,2.2,41815.26
2018,61413,4.6,79776.9
2023,46053,1.0,77532.59
2022,64727,5.2,91790.38
2014,133401,3.3,65985.62
2001,320000,3.4,38956.89
2000,320000,4.6,45305.63
2011,104910,2.8,59080.54
2017,105282,4.6,75138.3
2002,320000,3.3,42917.31
2011,205970,5.0,69602.74
2010,284338,3.7,56945.65
2012,242168,1.6,52375.78
2015,96239,1.1,61930.61
2007,220638,3.5,53142.59
2016,167627,2.7,60132.28
2012,114010,1.5,60115.15
2024,28353,4.6,93303.62
2008,149578,1.6,49655.97
2024,50681,4.6,91704.64
2025,22194,3.2,84767.81
2008,169098,3.0,54779.65
2011,216262,2.6,59278.17
2018,78362,2.7,69544.73
2012,255355,4.9,62854.09
2019,106838,1.6,68408.92
2006,320000,4.1,51060.78
2025,21209,3.3,86673.73
2018,103678,3.1,70142.8
2002,320000,1.4,33026.9
2006,293726,1.9,41819.42
2016,205736,2.3,61710.5
2007,248832,4.5,58470.95
2010,320000,4.5,57165.7
2017,101234,5.1,80231.66
2009,257706,1.7,43421.5
2024,31255,3.7,88413.69
2016,113860,1.9,61359.02
2011,230262,5.1,66412.85
2007,319947,4.1,50249.82
2007,223402,1.4,40935.12
2000,234791,3.2,43933.82
2002,320000,3.2,42437.96
2021,67802,3.6,80251.21
2020,79946,3.6,77149.8
2002,320000,2.4,38663.91
2014,152618,3.0,64045.95
2008,312620,3.5,50021.78
2018,93311,2.2,62185.21
2016,107504,1.4,65586.29
2021,47051,3.2,80349.72
2016,133460,3.8,71377.33
2005,304849,4.1,48423.07
2017,119096,4.2,77661.6
2022,38321,1.1,75152.35
2026,8581,3.0,91762.29
2018,112875,3.3,66089.31
2010,303453,4.4,58688.99
2013,238864,4.6,70549.73
2003,320000,4.4,50834.11
2017,89915,1.4,65224.67
2003,320000,3.8,40766.49
2007,258730,2.9,48557.01
2013,194993,4.1,63886.12
2012,259998,3.6,63559.99
2010,189372,1.7,52515.57
2017,174372,2.2,62897.29
2024,31422,3.9,91524.2
2024,0,4.7,96177.44
2013,219998,4.0,69962.61
2014,211989,1.5,55827.17
2012,213913,4.1,63347.79
2024,7635,4.8,89899.08
2023,51300,4.2,88720.81
2001,265458,1.9,35361.55
2021,96005,4.0,81977.82
2000,320000,2.5,30459.91
2019,132902,1.8,64568.1
2009,320000,2.0,42832.1
2014,143434,2.7,68965.03
2021,66972,1.1,70226.54
2006,320000,2.4,36441.47
2003,320000,4.2,47261.2
2015,142950,5.1,75947.47
2022,80387,5.2,87194.73
2003,278111,1.8,36066.81
2010,242809,5.2,63464.07
2014,161041,4.3,75243.19
2006,320000,3.8,52050.17
2022,60451,4.3,82874.86
2016,194349,4.2,72308.47
2013,249559,3.4,54449.29
2003,320000,4.7,49178.08
2001,320000,2.9,42215.42
2004,320000,5.0,52982.09
2000,233771,2.7,40724.82
2014,177342,4.4,68570.71
2023,40308,3.5,87488.38
2020,79591,1.7,63998.52
2006,320000,1.8,42018.15
2005,194888,1.9,39713.1
2014,232664,3.0,60262.84
2020,112960,3.2,70350.89
2020,66633,2.0,71815.16
2014,119704,3.9,73058.78
2006,261153,3.8,57320.83
2013,212216,2.5,51842.68
2019,116523,1.7,68901.83
2023,53556,2.0,73742.79
2002,320000,4.8,47830.8
2020,108154,4.2,83101.18
2020,81935,4.8,84477.5
2005,320000,5.0,48531.25
2001,294491,1.5,35973.21
2008,160870,1.3,50927.98
2007,224138,4.7,59729.09
2003,205477,2.5,44970.83
2006,185667,4.8,65049.93
2005,256518,4.8,57640.79
2024,38553,1.1,72316.49
2002,215571,4.0,55830.23
2014,131788,3.9,69411.93
2008,268619,4.1,57858.31
2022,38641,5.2,90454.47
2012,162283,5.0,68464.12
2015,95563,4.0,72657.55
2010,180082,1.1,42442.89
2021,15494,1.3,73507.05
2018,138080,2.3,68547.0
2014,233558,1.7,54271.48
2010,221300,3.3,55545.76
2012,173667,1.4,54118.96
2006,176591,5.1,67126.59
2017,97542,2.4,70806.1
2007,320000,3.3,46967.34
2007,320000,4.9,58211.68
2012,248963,2.7,55163.94
2024,29392,2.7,84821.53
2011,218766,2.2,54591.27
2024,33476,4.4,93604.51
2014,189220,5.1,71479.14
2001,243246,5.0,49675.03
2015,195734,1.1,57528.27
2024,8458,4.6,92535.03
2023,67519,2.1,75674.38
2004,320000,4.0,46258.47
2007,320000,1.7,40804.43
2018,97948,2.5,70826.88
2011,156754,3.0,60845.68
2022,54830,4.2,87016.13
2014,137611,3.8,71744.98
2006,163424,3.8,57327.57
2008,257226,5.1,62360.81
2003,251054,1.1,41375.54
2007,319776,2.6,43684.31
2020,107187,4.2,78767.94
2005,287100,3.3,44217.44
2011,266978,3.4,53374.19
2004,289698,1.7,38654.18
2013,110122,4.1,73320.76
2026,9585,4.6,101374.15
2020,118662,4.9,76357.94
2020,35953,4.2,87346.32
2006,236632,3.4,52259.93
2008,320000,3.8,53483.97
2002,320000,2.2,34118.83
2024,22582,3.9,92909.49
2025,10899,1.6,78625.71
2009,145371,5.0,69134.22
2018,127957,1.1,58461.74
2005,296900,2.4,43261.09
2017,117736,2.3,61774.58
2002,203555,4.4,49844.46
2008,261908,4.9,63335.91
2010,232710,1.2,46232.0
2026,0,5.1,98622.94
2012,235460,1.9,54402.75
2006,252731,1.9,42449.26
2001,320000,3.2,40847.85
2004,320000,1.9,35726.36
2006,320000,5.1,55879.87
2008,219250,4.6,57380.73
2003,320000,5.2,55273.44
2019,148172,2.3,61948.62
2010,230604,4.4,61255.02
2006,197475,2.2,47242.89
2014,122675,2.0,59811.76
2008,141755,5.0,67771.87
2018,129617,2.2,64523.48
2014,109174,4.0,71492.19
2025,6983,3.2,86700.91
2017,101047,1.7,72960.39
2009,145626,4.4,67158.84
2004,320000,1.5,36639.33
2002,270905,1.6,37753.48
2017,91141,2.6,71088.67
2000,320000,4.2,44646.57
2010,182068,2.8,48376.92
2000,265189,2.4,37367.05
2009,248462,1.9,44496.22
2023,39489,4.9,93079.93
2002,251755,2.1,39015.95
2026,0,5.1,97841.07
2026,1377,4.8,97168.66
2023,14563,2.3,79876.93
2018,64396,3.2,75508.82
2004,217893,2.0,46883.95
2002,222571,5.1,54220.63
2024,23557,4.1,90211.52
2009,267296,1.2,41838.06
2012,184873,2.0,50338.17
2002,320000,1.7,36086.43
2001,320000,4.7,47313.76
2014,200390,3.3,61124.93
2010,241238,1.8,50889.69
2018,61242,1.3,65334.59
2022,86003,2.0,72670.19
2001,314145,2.2,37718.41
2026,7640,1.5,82229.95
2024,48494,5.0,89758.72
2015,139093,3.1,70207.99
2010,179306,4.6,64363.4
2004,252883,4.2,52229.24
2006,201344,1.2,44675.1
2018,79543,3.5,76327.48
2003,320000,4.6,46587.24
2026,0,2.3,83919.28
2003,320000,3.1,39073.44
2020,101500,1.2,68632.72
2022,43586,2.8,80990.55
2007,315555,3.4,48829.27
2012,122489,4.0,68216.0
2015,102835,2.9,64632.12
2021,40648,4.4,86656.91
2001,320000,2.7,38062.72
2006,320000,4.4,51720.53
2004,318543,2.2,38699.54
2008,181223,3.9,60064.93
2018,65980,2.2,67905.44
2011,125048,2.9,67271.46
2013,218623,4.9,69510.77
2012,164862,4.1,66793.92
2000,320000,2.3,42538.7
2002,320000,4.5,42771.22
2006,320000,1.8,34845.21
2001,257218,2.1,39152.92
2022,36464,1.6,76369.84
2026,0,2.5,90124.66
2013,177018,3.3,65945.46
2017,97940,5.1,80173.31
2001,320000,1.3,29899.85
2001,320000,1.9,35200.84
2016,130507,4.6,76112.2
2020,107535,3.1,74639.18
2025,32284,3.6,93152.64
2009,158250,2.6,53624.05
2011,274674,3.5,59547.31
2021,81766,1.6,65915.39
2003,320000,1.3,35422.57
2025,11697,3.7,89969.29
2008,268773,5.1,60998.73
2000,320000,1.1,30544.13
2021,87758,3.0,69375.27
2026,0,3.0,87017.21
2013,174133,2.6,62624.38
2004,310379,3.2,43247.19
2004,298401,4.5,51735.2
2008,158274,2.0,46825.73
2014,209757,4.9,74581.96
2016,72108,3.8,71290.78
2018,146671,3.3,63494.94
2019,119176,1.6,60780.58
2006,320000,2.9,41833.83
2004,289955,2.8,46562.99
2025,0,4.5,91944.48
2003,320000,5.2,52623.28
2013,169582,2.1,59586.69
2007,212350,3.8,60573.46
2019,81455,1.2,65045.15
2008,180201,4.4,62784.24
2002,273928,4.4,52714.02
2008,299503,3.2,46486.9
2002,284784,1.2,36693.48
2004,320000,1.2,34485.1
2012,126261,3.2,65545.35
2026,0,3.8,91042.6
2005,218402,2.1,42814.38
2021,82035,4.4,82024.96
2014,193711,2.7,60472.25
2026,0,1.9,82712.87
2014,111636,3.0,61408.2
2002,320000,3.8,52615.55
2011,239547,1.2,48963.06
2002,320000,4.5,42283.64
2005,320000,4.8,56142.64
2014,192333,2.5,56757.63
2024,29590,2.5,85113.33
2016,153928,1.6,56843.36
2009,286884,4.0,56837.29
2017,84938,4.9,79854.13
2006,320000,4.4,53046.18
2002,320000,1.7,32226.55
2019,94432,1.4,65180.28
2022,22539,4.4,88886.31
2016,104145,2.5,66851.61
2013,193642,2.3,52577.95
2012,219763,5.2,64476.68
2009,279973,2.5,54036.66
2026,0,4.6,100905.19
2013,232203,4.4,68913.79
2023,34898,4.4,90882.06
2001,276567,1.4,33909.53
2009,247399,4.9,59821.95
2005,314209,3.5,50652.46
2003,207683,4.0,53229.24
2026,83,1.2,80867.07
2001,320000,4.9,48053.47
2014,143758,2.8,59386.65
2005,320000,3.5,51467.56
2002,320000,3.9,43156.8
2026,0,4.8,94030.78
2007,283569,3.5,55616.53
2009,253118,4.4,58288.25
2004,314531,1.7,38023.13
2018,99219,1.6,63427.31
2024,16850,4.5,89992.75
2009,132930,1.6,54876.87
2021,38256,2.5,78764.61
2011,139825,1.2,54818.87
2014,220946,3.2,56161.92
2021,43220,3.2,76534.57
2025,12236,4.0,92459.11
2016,121889,2.7,66520.23
2010,147410,4.3,67284.88
2012,241923,3.6,62524.9
2023,48213,5.1,91841.12
2009,268359,1.8,49162.98
2012,261805,1.2,49320.56
2020,105360,1.9,71566.22
2022,64284,3.3,78635.39
2012,173393,1.3,48578.04
2024,21625,3.7,93665.53
2023,24089,3.6,90494.98
2012,248210,3.3,54708.83
2007,158619,3.5,61562.54
2004,320000,3.9,51538.35
2003,234272,1.1,35745.36
2005,286119,5.1,53747.48
2001,320000,2.0,32552.3
2007,320000,3.4,51444.09
2026,0,5.1,101373.2
2006,253951,5.1,57591.37
2010,209444,3.2,52242.35
2010,302832,1.6,41891.67
2014,188938,2.0,62328.05
2013,199022,3.2,57682.34
2015,101334,3.6,72215.35
2002,273197,2.7,40553.15
2008,253064,1.2,38535.38
2024,17623,5.2,92914.49
2026,3582,1.1,78130.65
2000,212237,4.5,50689.61
2017,82065,2.5,67926.41
2003,237284,4.9,52429.44
2014,107851,1.0,55642.02
2000,281859,3.7,45813.49
2020,85845,4.6,83822.74
2026,3743,1.3,80529.4
2003,225741,1.9,38862.03
2011,139038,4.4,67057.97
2005,320000,3.3,40429.18
2005,320000,2.7,42353.38
2021,75010,2.7,73928.1
2003,320000,3.3,38347.19
2003,320000,2.3,48907.6
2010,157746,3.4,59317.2
2008,320000,1.5,36879.82
2026,0,2.3,89208.35
2010,182143,5.1,63579.12
2014,214746,2.5,60237.83
2002,320000,4.5,46936.91
2009,172128,4.8,62914.7
2005,192945,2.6,45210.59
2009,212630,3.2,51093.66
2008,291222,4.4,57689.69
2003,307120,3.9,52300.63
2014,174868,1.7,57912.5
2013,205982,4.5,69240.7
2014,127798,3.2,66280.79
2011,168573,1.5,52330.8
2014,171505,1.1,51596.99
2019,81015,4.8,81037.79
2007,320000,2.9,48604.99
2005,320000,3.2,47767.56
2018,99627,1.5,68425.84
2003,279354,2.9,47139.39
2009,193907,4.5,67239.46
2015,213373,1.9,57520.9
2015,218771,2.8,59799.13
2020,55346,1.1,60335.37
2012,237313,2.1,54755.92
2013,225429,4.8,65845.54
2001,320000,1.6,30429.69
2021,60754,4.3,83607.45
2006,187657,3.9,58885.68
2022,64120,2.7,76880.48
2017,165235,2.3,60984.18
2024,8278,2.1,81962.22
2023,39532,4.7,91117.15
2010,294481,4.9,62477.19
2010,238203,3.6,59579.26
2024,22351,4.8,91588.0
2023,55670,4.8,93323.15
2019,129522,3.9,74202.33
2024,28082,4.9,97048.54
2016,160912,2.0,59977.06
2000,320000,1.4,32326.19
2014,141761,4.5,69485.34
2009,215108,2.9,53779.46
2000,291562,3.8,47272.67
2015,187879,4.4,73269.05
2015,101374,3.9,72665.13
2019,145817,1.7,62463.24
2021,52704,3.7,88417.89
2008,204237,3.2,57661.55
2026,9302,4.3,96533.38
2011,147957,3.8,68327.53
2011,258518,2.6,47404.57
2004,228847,2.6,45190.13
2026,0,4.9,96477.22
2010,227719,2.8,56326.21
2004,274390,5.1,59382.69
2022,60803,4.2,87269.47
2025,4800,3.5,91882.34
2005,251618,5.0,59248.15
2015,174035,3.3,63246.07
2024,10028,1.6,81200.37
2017,183218,4.5,66994.62
2011,269010,1.3,49481.97
2015,210900,2.3,55313.16
2002,320000,2.5,37415.32
2026,0,2.0,83762.0
2013,172021,5.1,74420.15
2001,320000,1.7,29047.49
2009,310845,3.6,52208.4
2011,279090,1.0,44596.83
2026,0,2.9,84440.95
2023,44462,4.9,92190.86
2008,320000,3.7,49148.02
2004,320000,5.1,53152.79
2001,320000,1.9,36128.82
2015,159737,1.8,55902.63
2012,222203,3.9,60940.55
2014,215578,4.4,68050.77
2007,215732,3.5,60681.68
2021,62979,4.3,82764.29
2013,181859,2.7,52806.71
2024,32304,3.3,85790.92
2006,320000,4.9,55791.06
2006,320000,1.6,42903.09
2015,186687,5.1,78319.99
2018,103654,3.4,74399.41
2007,213258,1.5,46495.32
2014,231957,3.0,56352.8
2013,160457,4.1,69997.04
2017,156312,3.4,68684.13
2017,96798,4.3,76028.52
2005,297351,1.7,37052.11
2003,307025,3.6,45244.14
2007,263800,2.4,50519.27
2003,320000,1.5,36781.99
2014,225345,2.0,51181.87
2013,153603,2.1,56166.64
2000,193493,5.2,55101.27
2022,41405,2.8,78891.12
2019,59925,1.4,69037.67
2012,225235,2.8,54407.31
2004,202209,4.8,55680.05
2004,320000,1.4,37715.69
2025,0,3.7,96364.74
2006,209183,4.7,62835.06
2023,18859,1.7,78232.8
2017,88128,3.8,71617.46
2016,127671,2.7,62619.48
2022,36015,1.0,70689.67
2024,32673,2.7,84465.76
2007,303904,4.7,58744.75
2026,1263,1.9,87433.15
2003,276327,1.4,37216.46
